titleId	conceptId	name	contentId	region	publisherId
PPSA03256_00	10002277	Hellbreachers	HP2005-PPSA03256_00-HELLGAME00000000	HP	HP2005
PPSA05456_00	10002287	Cave Bad	HP2005-PPSA05456_00-CAVEBAD000000000	HP	HP2005
PPSA04554_00	10002296	Pretty Girls Panic!	HP2005-PPSA04554_00-PGPANIC000000000	HP	HP2005
PPSA04910_00	10002298	Pretty Girls Mahjong Solitaire	HP2005-PPSA04910_00-PGMAHJONGSOLITAI	HP	HP2005
PPSA04807_00	10002299	Delicious! Pretty Girls Mahjong Solitaire	HP2005-PPSA04807_00-DELICIOUSPGMAHJO	HP	HP2005
PPSA04803_00	10002300	Bishoujo Battle Cyber Panic!	HP2005-PPSA04803_00-BISHOUJOBATTLECP	HP	HP2005
PPSA04484_00	10002301	Bishoujo Battle Mahjong Solitaire	HP2005-PPSA04484_00-BISHOUJOBATTLEMS	HP	HP2005
PPSA03570_00	10002328	Crimson Spires	HP2005-PPSA03570_00-CRIMSONSPIRES000	HP	HP2005
PPSA03367_00	10002331	BloodRayne Betrayal: Fresh Bites	HP6244-PPSA03367_00-3080351445863061	HP	HP6244
PPSA05453_00	10002362	Dungeon Escape	HP2005-PPSA05453_00-DUNGEONESCAPE000	HP	HP2005
PPSA03125_00	10002399	Work_from_Home	HP4812-PPSA03125_00-8053862370050280	HP	HP4812
PPSA02992_00	10002427	New Football Game Online Performance Test	HP0101-PPSA02992_00-NFGOPT0000000000	HP	HP0101
PPSA03071_00	10002427	eFootball™ 2022	HP0101-PPSA03071_00-EFOOTBALL0000000	HP	HP0101
PPSA04356_00	10002441	Sheepo	HP2005-PPSA04356_00-SHEEPO0000000000	HP	HP2005
PPSA03652_00	10002443	Devastator	HP2005-PPSA03652_00-DEVASTATOR000000	HP	HP2005
PPSA03883_00	10002449	Sir Lovelot	HP2005-PPSA03883_00-SIRLOVELOT000000	HP	HP2005
PPSA03070_00	10002460	Ladders by POWGI	HP2005-PPSA03070_00-LADDERSBYPOWGI00	HP	HP2005
PPSA03187_00	10002477	Twelve Minutes	HP2418-PPSA03187_00-12MINUTESIEJASIA	HP	HP2418
PPSA05150_00	10002493	Vampire: The Masquerade - Bloodhunt	HP4880-PPSA05150_00-3170809278452744	HP	HP4880
PPSA04040_00	10002495	Arcadegeddon	HP3040-PPSA04040_00-3338971447486540	HP	HP3040
PPSA06059_00	10002547	Squad Killer	HP2005-PPSA06059_00-SQUADKILLER00000	HP	HP2005
PPSA03908_00	10002585	STRANGER OF PARADISE FINAL FANTASY ORIGIN	HP0106-PPSA03908_00-SOPFFORIGIN00000	HP	HP0106
PPSA03909_00	10002585	STRANGER OF PARADISE FINAL FANTASY ORIGIN TRIAL VERSION	HP0106-PPSA03909_00-SOPFFORIGINDEMO0	HP	HP0106
PPSA04655_00	10002585	STRANGER OF PARADISE FINAL FANTASY ORIGIN TRIAL VERSION 2	HP0106-PPSA04655_00-SOPFFOTRIAL20000	HP	HP0106
PPSA06708_00	10002585	STRANGER OF PARADISE FINAL FANTASY ORIGIN DEMO VERSION	HP0106-PPSA06708_00-SOPFFODEMO000000	HP	HP0106
PPSA05467_00	10002603	Empire of Angels IV	HP2005-PPSA05467_00-EMPIREOFANGELSIV	HP	HP2005
PPSA03792_00	10002616	Lost Judgment	HP0177-PPSA03792_00-LOSTJUDGMENT0000	HP	HP0177
PPSA04968_00	10002616	Lost Judgment Trial Version	HP0177-PPSA04968_00-LOSTJUDGMENTDEMO	HP	HP0177
PPSA03353_00	10002652	The Callisto Protocol™	HP4929-PPSA03353_00-1718641815632930	HP	HP4929
PPSA09208_00	10002657	Arkan: The dog adventurer	HP1792-PPSA09208_00-SYPS5ARKANTHEDOG	HP	HP1792
PPSA05879_00	10002669	0 Degrees	HP2005-PPSA05879_00-ZERODEGREES00000	HP	HP2005
PPSA08480_00	10002670	超次元游汐 戰機少女 Sisters vs Sisters	HP3256-PPSA08480_00-NEPTUNESISTERSTC	HP	HP3256
PPSA09309_00	10002670	超次元游汐 戰機少女 Sisters vs Sisters Digital VisualBook	HP3256-PPSA09309_00-DXCONTENTART0001	HP	HP3256
PPSA04728_00	10002692	Castle Of Pixel Skulls	HP2005-PPSA04728_00-CASTLEPIXELSKULL	HP	HP2005
